time,state,cameraY,chestY,pivotY,cameraSpeed,cameraAcceleration,dt
9.39954,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00261
9.40188,Balanced,2.14659,0.90397,1.56444,0.00003,0.01091,0.00234
9.40427,Balanced,2.14659,0.90397,1.56444,0.00000,0.01065,0.00239
9.40673,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00246
9.40891,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00218
9.41172,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00281
9.41413,Balanced,2.14659,0.90397,1.56444,0.00002,0.01029,0.00241
9.41639,Balanced,2.14659,0.90397,1.56444,0.00000,0.01095,0.00226
9.41849,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00210
9.42059,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00210
9.42305,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00247
9.42546,Balanced,2.14659,0.90397,1.56444,0.00002,0.01026,0.00241
9.42791,Balanced,2.14659,0.90397,1.56444,0.00000,0.01011,0.00244
9.43046,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00255
9.43266,Balanced,2.14659,0.90397,1.56444,0.00003,0.01228,0.00220
9.43500,Balanced,2.14659,0.90397,1.56444,0.00000,0.01156,0.00234
9.43747,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00247
9.43973,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00227
9.44234,Balanced,2.14659,0.90397,1.56444,0.00002,0.00876,0.00261
9.44459,Balanced,2.14659,0.90397,1.56444,0.00000,0.01017,0.00225
9.44683,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00224
9.44907,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00224
9.45205,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00299
9.45443,Balanced,2.14659,0.90397,1.56444,0.00003,0.01052,0.00238
9.45684,Balanced,2.14659,0.90397,1.56444,0.00000,0.01040,0.00241
9.45910,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00226
9.46133,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00223
9.46359,Balanced,2.14659,0.90397,1.56444,0.00003,0.01165,0.00226
9.46610,Balanced,2.14659,0.90397,1.56444,0.00000,0.01053,0.00250
9.46844,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00235
9.47174,Balanced,2.14659,0.90397,1.56444,0.00002,0.00549,0.00330
9.47386,Balanced,2.14659,0.90397,1.56444,0.00000,0.00852,0.00212
9.47633,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00247
9.47855,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00222
9.48063,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00208
9.48298,Balanced,2.14659,0.90397,1.56444,0.00003,0.01086,0.00234
9.48523,Balanced,2.14659,0.90397,1.56444,0.00000,0.01128,0.00226
9.48735,Balanced,2.14659,0.90397,1.56444,0.00011,0.05336,0.00211
9.48957,Balanced,2.14659,0.90397,1.56444,0.00011,0.00260,0.00223
9.49220,Balanced,2.14659,0.90397,1.56444,0.00000,0.04075,0.00263
9.49474,Balanced,2.14659,0.90397,1.56444,0.00002,0.00925,0.00254
9.49742,Balanced,2.14659,0.90397,1.56444,0.00000,0.00874,0.00269
9.50016,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00274
9.50308,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00291
9.50544,Balanced,2.14659,0.90397,1.56444,0.00003,0.01071,0.00236
9.50796,Balanced,2.14659,0.90397,1.56444,0.00000,0.01002,0.00252
9.51085,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00289
9.51333,Balanced,2.14659,0.90397,1.56444,0.00002,0.00967,0.00248
9.51589,Balanced,2.14659,0.90397,1.56444,0.00000,0.00939,0.00256
9.51824,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00235
9.52041,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00217
