step,fixed_time,frame,input_x,input_y,desired_vx,desired_vy,desired_vz,target_ax,target_ay,target_az,applied_ax,applied_ay,applied_az,grounded,stepped,step_rise,Player_vx,Player_vy,Player_vz,Player_avx,Player_avy,Player_avz,ChestPhysics_vx,ChestPhysics_vy,ChestPhysics_vz,ChestPhysics_angle_x,ChestPhysics_angle_y,ChestPhysics_angle_z,ChestPhysics_rel_avx,ChestPhysics_rel_avy,ChestPhysics_rel_avz,ThighPhysics_L_vx,ThighPhysics_L_vy,ThighPhysics_L_vz,ThighPhysics_L_angle_x,ThighPhysics_L_angle_y,ThighPhysics_L_angle_z,ThighPhysics_L_rel_avx,ThighPhysics_L_rel_avy,ThighPhysics_L_rel_avz,ThighPhysics_R_vx,ThighPhysics_R_vy,ThighPhysics_R_vz,ThighPhysics_R_angle_x,ThighPhysics_R_angle_y,ThighPhysics_R_angle_z,ThighPhysics_R_rel_avx,ThighPhysics_R_rel_avy,ThighPhysics_R_rel_avz,ShinPhysics_L_vx,ShinPhysics_L_vy,ShinPhysics_L_vz,ShinPhysics_L_angle_x,ShinPhysics_L_angle_y,ShinPhysics_L_angle_z,ShinPhysics_L_rel_avx,ShinPhysics_L_rel_avy,ShinPhysics_L_rel_avz,ShinPhysics_R_vx,ShinPhysics_R_vy,ShinPhysics_R_vz,ShinPhysics_R_angle_x,ShinPhysics_R_angle_y,ShinPhysics_R_angle_z,ShinPhysics_R_rel_avx,ShinPhysics_R_rel_avy,ShinPhysics_R_rel_avz,FootPhysics_L_vx,FootPhysics_L_vy,FootPhysics_L_vz,FootPhysics_L_angle_x,FootPhysics_L_angle_y,FootPhysics_L_angle_z,FootPhysics_L_rel_avx,FootPhysics_L_rel_avy,FootPhysics_L_rel_avz,FootPhysics_R_vx,FootPhysics_R_vy,FootPhysics_R_vz,FootPhysics_R_angle_x,FootPhysics_R_angle_y,FootPhysics_R_angle_z,FootPhysics_R_rel_avx,FootPhysics_R_rel_avy,FootPhysics_R_rel_avz,camera_offset_x,camera_offset_y,camera_offset_z,camera_distance
2712,54.239980782312927,16842,0,0,0,0,0,0.00119049335,0,-0.008648189,0.00119049335,0,-0.008648189,1,0,0,-2.38098564E-05,0,0.000172963715,0,0,0,0.0009064751,-0.001044929,0.0273725614,0.78673315,-0.023223877,0.0738636255,-0.124422126,-0.0484600738,-0.00240428839,0.00258549582,0.00184687972,0.0981909856,1.68892741,-0.127471924,0.0331093855,0.4595652,-0.03173714,0.00669927942,-0.00204047421,-0.000458911061,0.05063131,-0.5359192,-0.13168335,0.09838578,0.27303493,-0.0380339175,0.029953165,0.005959459,0.0207014829,0.2880285,7.46713161,-0.0688781738,0.0225453246,0.471936464,-0.0267845839,-0.014095189,-0.0063811494,0.01200825,0.231565386,4.376418,-0.07611084,0.137522742,0.7135021,-0.03230166,0.0061910497,0.0102058277,0.0133201629,0.3533037,1.67916214,0.128626883,-0.190063477,0.168463662,-0.009087025,0.06668363,-0.00290163816,0.007278487,0.344487876,0.9483573,0.04626199,-0.2156372,0.13245827,-0.00936834048,0.0731833,-0.5500161,2.1321528,2.73880863,3.51420927
2713,54.259980775226758,16850,0,0,0,0,0,0.0009592142,0,-0.00774877938,0.0009592142,0,-0.00774877938,1,0,0,-1.91842755E-05,0,0.000154975525,0,0,0,0.000382328639,-0.00114378333,0.0243368,0.6605681,-0.0621948242,0.07375944,-0.11097762,-0.0362810269,-0.002093574,0.00220056134,0.00169655681,0.0576595478,2.109476,-0.145690918,0.0196995083,0.262453735,-0.0189320054,0.005171184,-0.0008407413,-0.000234037638,0.0490102358,-0.23614502,-0.156921387,0.107434846,0.260811448,-0.0227128379,0.0200109556,0.00450056931,0.0139084458,0.1596848,7.736722,-0.09088135,0.009818485,0.241452813,-0.0172138214,-0.00998044852,-0.003115212,0.008200288,0.187044382,4.822679,-0.104309082,0.13835156,0.3957573,-0.0211526286,0.00152882817,0.00731326872,0.00628231466,0.183600172,1.78619659,0.100137755,-0.158050537,0.09898106,-0.007514803,0.056399025,-0.000303434674,0.003960222,0.256862134,1.060126,0.0263614431,-0.1697998,0.0935644954,-0.00740435859,0.06273956,-0.5500161,2.1321528,2.73880959,3.51421
2714,54.279980768140589,16857,0,0,0,0,0,0.000735762238,0,-0.00681783026,0.000735762238,0,-0.00681783026,1,0,0,-1.47152386E-05,1.49011612E-08,0.000136356553,0,0,0,-0.000161458389,-0.00123855472,0.021513788,0.5485877,-0.08743286,0.0734053,-0.09825872,-0.02349416,-0.00154765614,0.00147394114,0.000845059752,0.0238149166,2.32389975,-0.15032959,0.009121007,0.09958751,-0.006393186,0.004883019,-0.000199968927,9.208918E-06,0.0420258231,0.0285882074,-0.16607666,0.109837696,0.2210072,-0.008261393,0.012403856,0.00250768522,0.006540373,0.05509097,7.79429,-0.100982666,0.00309015019,0.0565528534,-0.00757093728,-0.00522469031,-0.00112565537,0.006274849,0.138775721,5.10253525,-0.11730957,0.13625744,0.242936015,-0.009725673,-0.00101302669,0.00367752276,-0.0006714612,0.0464963019,1.81747961,0.0751115158,-0.129638672,0.0330989622,-0.00583486445,0.04993927,0.00101836864,0.00198631,0.176568881,1.11823654,0.00690839533,-0.14352417,0.059465792,-0.005576952,0.0452542976,-0.5500161,2.1321528,2.73880959,3.51421
2715,54.299980761054421,16865,0,0,0,0,0,0.0005173619,0,-0.00557590043,0.0005173619,0,-0.00557590043,1,0,0,-1.03472339E-05,1.49011612E-08,0.000111517962,0,0,0,-0.00056607445,-0.00129784644,0.0188631453,0.449705362,-0.100799561,0.07247302,-0.08645167,-0.0123942122,-0.001056091,0.0007131891,-0.000153437257,-0.00346988067,2.364005,-0.144042969,0.00395715237,-0.0308836419,0.00392043963,0.005077784,0.000160795709,0.000178605318,0.0304301046,0.228742644,-0.162536621,0.10884463,0.15879555,0.0030786274,0.00672875345,0.0018852707,0.00168581307,-0.014008794,7.72619057,-0.0950622559,-0.00305175781,-0.0495826229,0.004079449,-0.00421440462,-0.000101751531,0.005021021,0.09282456,5.276509,-0.118927,0.1337451,0.152243569,-0.0006875638,-0.00169419008,0.00117102126,-0.00416822731,-0.0274898224,1.84335458,0.06856769,-0.09832764,0.0166269671,0.00303223869,0.049039077,0.00154166075,0.0006862283,0.1117291,1.1517576,-0.0104064941,-0.126831055,0.0398705974,-0.00423269439,0.03636472,-0.5500161,2.13215256,2.73881,3.51421022
2716,54.319980753968252,16871,0,0,0,0,0,0.000309588475,0,-0.00459476467,0.000309588475,0,-0.00459476467,1,0,0,-6.191767E-06,1.49011612E-08,9.189526E-05,0,0,0,-0.000798635941,-0.00135481358,0.0164479278,0.362959266,-0.10534668,0.070946306,-0.07557239,-0.004344175,-0.0007551946,0.000288149429,-0.0007711351,-0.0186217148,2.30289769,-0.131317139,0.00174832833,-0.10250517,0.009767255,0.00465474837,0.000370725873,0.00020891428,0.01854247,0.3591474,-0.151611328,0.106903829,0.09654714,0.009488434,0.00312173343,0.00149043533,-0.00214838982,-0.0626603439,7.566832,-0.0887146,-0.00631713867,-0.136179835,0.00579223549,-0.00390001526,0.0003484984,0.00376608968,0.0530884825,5.36698,-0.113586426,0.131695017,0.079775624,0.004841591,-0.00151670293,0.004565331,-0.00701139867,-0.09755146,1.79855764,0.0578341223,-0.107391357,-0.0314773358,0.00170977868,0.007311673,0.00157829188,-0.0005003065,0.05886441,1.17013085,-0.0249938965,-0.113861084,0.0254984144,-0.00328596542,0.0321443342,-0.5500161,2.13215256,2.73880959,3.51420975
2717,54.339980746882084,16879,0,0,0,0,0,0.000179568335,0,-0.00371042988,0.000179568335,0,-0.00371042988,1,0,0,-3.59136538E-06,1.49011612E-08,7.420857E-05,0,0,0,-0.000878739054,-0.00138996542,0.0142758088,0.287258536,-0.104614258,0.0688891,-0.0656818,0.000438347925,-0.0005645323,0.0005429605,-0.00119385123,-0.0299155563,2.167268,-0.1166687,-0.0007019043,-0.156350613,0.0117142946,0.0017353642,0.000645848,0.000168651342,0.00868475251,0.427012533,-0.1375122,0.105023347,0.045784656,0.0120471613,0.000275268278,0.00309527735,-0.00492467,-0.09941788,7.33231163,-0.08154297,-0.0134887695,-0.201309577,0.007376565,-0.007067551,0.000200433817,0.00253036618,0.0219098814,5.400534,-0.1043396,0.128693953,0.0246078391,0.000309091061,-7.495101E-05,0.00716116,-0.009281382,-0.14612405,1.72691727,0.0478362627,-0.1149292,-0.05010947,0.00154245074,0.00734627573,7.121137E-05,-0.00178976357,0.01282353,1.10232759,-0.08956909,-0.0634460449,0.00249828468,-0.0139912674,0.0280744229,-0.5500161,2.13215256,2.73880959,3.51420975
2718,54.359980739795915,16886,0,0,0,0,0,0.000118113385,0,-0.00279371929,0.000118113385,0,-0.00279371929,1,0,0,-2.36226674E-06,-5.96046448E-06,5.58743632E-05,0,0,0,-0.000913537166,-0.00142745674,0.0123321768,0.2215911,-0.100708008,0.0666659251,-0.0567620546,0.00323700835,-0.000354686345,0.00104544172,-0.00142773986,-0.0379099473,1.97668648,-0.101776123,-0.005859375,-0.194503635,0.0119920243,-0.00191668561,0.000359833619,9.25809145E-05,-0.000349849463,0.439544171,-0.123352051,0.10446018,-0.000168575556,0.0122426581,0.0007297825,0.00481235562,-0.00654116273,-0.124160945,7.050474,-0.0733947754,-0.0243835449,-0.243066654,0.008315913,-0.009939468,-0.000278676336,0.002180487,0.00123805553,5.392133,-0.102874756,0.129263535,0.009024034,0.005521347,0.000771779334,0.008951035,-0.0107437819,-0.17758593,1.63353074,0.03885169,-0.123687744,-0.0618637055,0.000164529076,0.00943303853,2.96198414E-05,-0.00363174081,-0.00260107871,1.09217823,-0.105865479,-0.035736084,0.0474068522,-0.00209797733,0.0109603936,-0.550016046,2.1321528,2.73880959,3.51421
2719,54.379980732709747,16894,0,0,0,0,0,-6.54454152E-06,0,-0.002075199,-6.54454152E-06,0,-0.002075199,1,0,0,1.30890783E-07,1.49011612E-08,4.15039649E-05,0,0,0,-0.0009489889,-0.00143577158,0.0105819767,0.1647514,-0.09460449,0.0644725561,-0.0488484278,0.005272759,-5.80310152E-05,0.00148613518,-0.00145313144,-0.0429190174,1.74976146,-0.08706665,-0.0140075684,-0.217843741,0.0120834811,-0.005172476,9.8532415E-05,6.681681E-05,-0.004620415,0.424364328,-0.108673096,0.105446272,-0.0223897435,0.0129262265,0.00108811108,0.00614986,-0.006929219,-0.138382167,6.744051,-0.06512451,-0.0378723145,-0.2647408,0.008655579,-0.01202366,0.000403530168,0.00212533772,-0.009099222,5.36449337,-0.0881347656,0.128371686,0.00445249444,0.0121714631,-0.00148228009,0.0100450795,-0.0108809769,-0.194246367,1.54208863,0.03121827,-0.1265564,-0.0599974878,-0.00339679024,0.01797411,0.00121366163,-0.004019484,-0.007861576,1.16317427,-0.0920410156,-0.04272461,0.09096483,0.012104095,-0.000883699046,-0.5500161,2.13215256,2.73881,3.51421022
2720,54.399980725623578,16901,0,0,0,0,0,-3.79222256E-05,0,-0.001616121,-3.79222256E-05,0,-0.001616121,1,0,0,7.5844423E-07,-5.96046448E-06,3.232241E-05,0,0,0,-0.00101121038,-0.00145708025,0.00905673951,0.115927078,-0.0864563,0.06247278,-0.0417590551,0.007208119,0.000317383645,0.0017079059,-0.0013487637,-0.0450845324,1.50383484,-0.07223511,-0.0243835449,-0.2269178,0.0124050546,-0.00747118844,0.00031755463,4.42117453E-05,-0.00556995068,0.400284648,-0.09310913,0.104653865,-0.02823883,0.0137779852,-0.00109554187,0.006821442,-0.006632313,-0.143620551,6.43191338,-0.05645752,-0.0524902344,-0.267669648,0.009057435,-0.0129468832,0.00063150347,0.00199735165,-0.0132171921,5.332402,-0.07574463,0.127023,0.00243196543,0.0122025525,-0.0012727842,0.0109320795,-0.0104276687,-0.199185371,1.45481431,0.0249204841,-0.127349854,-0.0548766,0.00166992517,0.0151581075,0.000476153684,-0.00229983032,-0.01982217,1.19605482,-0.08325195,-0.05041504,0.025881486,0.00372162461,0.0038411587,-0.5500161,2.1321528,2.73881,3.51421022
2721,54.41998071853741,16908,0,0,0,0,0,-0.000165623467,0,-0.00125678466,-0.000165623467,0,-0.00125678466,1,0,0,3.312468E-06,0,2.51356832E-05,0,0,0,-0.0010591154,-0.00146746635,0.00770435855,0.07398443,-0.07650757,0.0606076568,-0.0355472155,0.008899419,0.0007120902,0.00172632374,-0.00114628673,-0.04512847,1.25357366,-0.0572814941,-0.0358581543,-0.22547549,0.0127065945,-0.008670275,0.0003025082,3.40491533E-05,-0.006244655,0.371201128,-0.07702637,0.103614584,-0.03272914,0.0142814759,-0.00203878735,0.0066185575,-0.00565817952,-0.1413621,6.12805,-0.0463256836,-0.06561279,-0.227992848,0.009355024,-0.0120928036,0.0009052431,0.00166635215,-0.0172884148,5.291481,-0.06173706,0.125243172,-0.00239130366,0.0126161594,-0.00188768131,0.0109545793,-0.009651974,-0.19484356,1.37353611,0.0203786921,-0.136413574,-0.0478465967,0.00180662458,0.0113437753,0.00117506273,-0.00156696141,-0.0276221931,1.1934638,-0.07373047,-0.05505371,0.00166825124,0.003922527,0.00570401642,-0.5500161,2.13215256,2.73881,3.51421022
2722,54.439980711451248,16915,0,0,0,0,0,-0.000171721811,0,-0.000950562768,-0.000171721811,0,-0.000950562768,1,0,0,3.4344348E-06,-5.94556332E-06,1.90112478E-05,0,0,0,-0.00107993558,-0.00147356093,0.00653400365,0.03820804,-0.06539917,0.05886912,-0.0301262587,0.009996552,0.00106000376,0.00159084215,-0.000918239355,-0.0433704779,1.01001573,-0.0428161621,-0.04714966,-0.21536833,0.0124335969,-0.008941983,0.0004000202,1.31875277E-05,-0.00708411541,0.336632162,-0.06109619,0.101978958,-0.0377835669,0.014177788,-0.003374298,0.00614032848,-0.0043836385,-0.133506924,5.84405041,-0.0361938477,-0.07748413,-0.184534922,0.009261352,-0.0109916106,0.00146882038,0.00150026381,-0.0202562325,5.24428368,-0.0476074219,0.122051239,-0.00189414585,0.0127284946,-0.002979779,0.0104187466,-0.008538052,-0.182923853,1.30364513,0.0175480656,-0.147521973,-0.0358487777,0.00186516542,0.0118078394,0.00187149248,-0.00167061388,-0.0316685066,1.18430781,-0.06359863,-0.0574951172,-0.000616535544,0.004063623,0.00583735434,-0.5500161,2.1321528,2.73881,3.51421022
2723,54.45998070436508,16923,0,0,0,0,0,-0.000283709785,0,-0.00071682455,-0.000283709785,0,-0.00071682455,1,0,0,5.67419329E-06,0,1.4336485E-05,0,0,0,-0.00106541766,-0.00147172809,0.00550833764,0.007728394,-0.0538635254,0.05723253,-0.0253745131,0.0104118027,0.00133549061,0.00143903331,-0.000669002533,-0.0401312225,0.7820445,-0.0294494629,-0.0575561523,-0.198270783,0.0116023654,-0.008797863,0.000571544864,1.70320272E-05,-0.00764321,0.298086941,-0.0460205078,0.09940781,-0.04113652,0.013425325,-0.004753289,0.00580034638,-0.00309585035,-0.12157318,5.58789063,-0.0269775391,-0.0891418457,-0.140712768,0.008804248,-0.0103831543,0.00205352088,0.001492396,-0.0216902085,5.19483566,-0.03378296,0.117606841,0.00232512457,0.0124177588,-0.003959056,0.009752927,-0.00743280351,-0.165932715,1.2446233,0.0160693955,-0.153900146,-0.0234905127,0.00189248379,0.0160530452,0.002532258,-0.0016939342,-0.0333259031,1.17360222,-0.0527648926,-0.0589294434,-0.000236765351,0.004225928,0.00665802369,-0.5500161,2.13215256,2.73881,3.51421022
2724,54.479980697278911,16931,0,0,0,0,0,-0.00026721356,0,-0.00056192535,-0.00026721356,0,-0.00056192535,1,0,0,5.344269E-06,-5.94556332E-06,1.12385023E-05,0,0,0,-0.00103677472,-0.00148352981,0.00463133538,-0.0181274414,-0.04257202,0.0557343625,-0.0212550741,0.0102343764,0.00158387213,0.00132054335,-0.000463679433,-0.0359256752,0.576122761,-0.017578125,-0.0673522949,-0.176713109,0.0103799039,-0.008625863,0.0007027966,7.04824924E-06,-0.00779144838,0.2578697,-0.0323181152,0.09597675,-0.04218483,0.01220089,-0.005756579,0.005454701,-0.00190870464,-0.107039131,5.36412048,-0.0183105469,-0.100311279,-0.0988527462,0.008154771,-0.009709648,0.0023817718,0.00147429109,-0.021900855,5.14557934,-0.0207519531,0.112671986,0.00783882,0.0116693238,-0.00441536354,0.00900908,-0.00637795031,-0.145787314,1.1953361,0.01593025,-0.1574707,-0.0127420165,0.00202626782,0.0191354286,0.003000156,-0.00182001293,-0.0334388651,1.15821028,-0.04135132,-0.06384277,-0.0017747815,0.00432049,0.005016514,-0.5500161,2.1321528,2.73881,3.51421022
2725,54.499980690192743,16938,0,1,2.34921663E-05,0,-4,0.000821905,0,-200.000534,0.000102737853,0,-25,1,0,0,7.05407365E-06,0,9.24841152E-06,0,0,0,-0.0009922727,-0.00148271024,0.00387291261,-0.0400390625,-0.0319213867,0.0543791056,-0.0177052878,0.00962009747,0.00178730965,0.00120498321,-0.000280544162,-0.0311595462,0.396067321,-0.007385254,-0.07662964,-0.152634129,0.00897161849,-0.008215117,0.00081680133,2.14874744E-05,-0.00769559667,0.217978567,-0.0202636719,0.09193966,-0.0418179668,0.01070859,-0.00643728441,0.004923643,-0.0008749068,-0.09116133,5.175216,-0.009857178,-0.11026001,-0.0600670762,0.00745738065,-0.008565832,0.00273755332,0.00163173676,-0.02108381,5.098881,-0.009185791,0.10697493,0.0145151,0.0105811944,-0.005032128,0.008117067,-0.00544016063,-0.124094367,1.15362358,0.0174581651,-0.162780762,-0.00369051122,0.00228168466,0.020043591,0.00345373526,-0.001667738,-0.0320281349,1.14852726,-0.0295715332,-0.0652771,0.00192725565,0.00428031245,0.007923336,-0.5500161,2.13215256,2.73881054,3.51421046
2726,54.519980683106574,16946,0,1,2.34921663E-05,0,-4,0.0006018084,0,-183.55455,8.196588E-05,0,-25,1,0,0,1.14560025E-05,-5.94556332E-06,-0.3289103,0,0,0,-8.284795E-05,-0.00197149813,-0.250028551,-0.537597656,-0.0333251953,0.051254943,-0.395212859,-0.00156738982,0.000215277149,0.00212991145,0.0002475977,-0.309559077,0.454611629,-0.0140991211,-0.08547974,0.09209353,-0.005680415,-0.00710194325,0.00182429538,0.000405401,-0.2919232,0.395961583,-0.0256652832,0.08776007,0.187473267,-0.004884408,-0.00622011255,0.00295208674,0.0156096667,-0.128492,5.79047871,-0.0137634277,-0.112823486,0.5852477,-0.002649678,-0.00114347867,-0.00024155248,0.0157464,-0.0833758637,5.81627,-0.0194702148,0.109944992,0.605638266,-0.009840281,0.004920527,0.00139215356,0.0123025179,-0.0168230236,1.254593,0.0237893537,-0.175811768,0.131470963,0.00634420943,0.0065306453,-0.00316434144,0.0131310672,0.0157332346,1.0074842,-0.07937622,-0.05895996,0.08733638,-0.008749787,-0.00875654,-0.5500161,2.1321528,2.73891449,3.51429176
2727,54.539980676020406,16953,0,1,2.34921663E-05,0,-4,0.0009240555,0,-167.521866,0.00013790073,0,-25,1,0,0,5.011063E-06,1.49011612E-08,-0.649564,0,0,0,0.000976166164,-0.003234908,-0.513094246,-1.2789917,-0.055267334,0.0483047776,-0.65876925,-0.0204320773,-0.0009649078,0.00210311124,0.000713065267,-0.5841117,0.8037628,-0.044921875,-0.08685303,0.308389157,-0.0281668212,0.003092771,0.001504816,0.00122302771,-0.5399225,1.04368067,-0.0601806641,0.09109228,0.5623913,-0.0305812228,0.00469377264,0.00146430219,0.0267897248,-0.249380589,6.823119,-0.036895752,-0.113311768,0.8702044,-0.02034178,0.000272908015,-0.00247819559,0.0263200849,-0.2052212,6.841348,-0.0555114746,0.119021624,0.880628,-0.0270367283,0.007463853,0.00233941339,0.0260533541,-0.0443246,1.538765,0.0290876925,-0.187408447,0.248946354,0.005506658,-0.0104039256,-0.001295553,0.018565923,-0.0205140524,1.33675921,-0.0942688,-0.06613159,0.349842638,0.005714694,-0.0390425436,-0.5500161,2.1321528,2.73974085,3.51493573
2728,54.559980668934237,16961,0,1,2.34921663E-05,0,-4,0.0017573653,0,-151.907761,0.000289215852,0,-25,1,0,0,-1.16551255E-05,-5.96046448E-06,-0.9618461,0,0,0,0.00160791655,-0.00621365,-0.792170763,-2.21630859,-0.09335327,0.04728044,-0.844452143,-0.0357790664,-0.00129722338,0.00192900468,0.00151918828,-0.8622309,1.40473688,-0.09341431,-0.08648682,0.4672199,-0.0447959937,0.0122670243,0.00116229756,0.00365802646,-0.79434377,2.0552876,-0.114990234,0.09761423,0.8619846,-0.0476919375,0.0134675689,0.00190289493,0.03737171,-0.443101466,8.091471,-0.07437134,-0.117462158,1.07571948,-0.0338409878,-0.004582212,-0.000716262846,0.04419835,-0.338580757,8.216823,-0.08547974,0.117503665,1.19711673,-0.03026807,-0.00108798139,0.008082472,0.0361135751,-0.204591244,1.91765082,0.0307312422,-0.243591309,0.3360665,0.00397959,-0.0322880745,-0.00145936129,0.0371125638,-0.09075998,1.91594923,-0.06637573,-0.104400635,0.4580673,0.007976204,0.0006470409,-0.5500161,2.13215256,2.73959684,3.51482344
2729,54.579980661848069,16969,0,1,2.34921663E-05,0,-4,0.002656282,0,-136.6501,0.000485964119,0,-25,1,0,0,-2.96334474E-05,0,-1.266999,0,0,0,0.00193100935,-0.0102454871,-1.07820511,-3.27496338,-0.1423645,0.0485520549,-0.964539349,-0.0464741364,-0.00113694277,0.002399618,0.00285458565,-1.15099621,2.1592114,-0.152526855,-0.08981323,0.539908469,-0.0548587441,0.0161136035,0.00159639423,0.008586779,-1.050801,3.374951,-0.180969238,0.0981577,1.11394191,-0.0576083362,0.01598674,0.00473224837,0.0486610979,-0.7025042,9.424762,-0.124206543,-0.13293457,1.13721561,-0.0421378724,-0.0137213217,-0.0013681252,0.0685568154,-0.5053856,9.872132,-0.132324219,0.114014454,1.42869949,-0.04092022,-0.001278254,0.0151957329,0.04634495,-0.458851755,2.41332865,0.0263173524,-0.308776855,0.4404419,0.00194948108,-0.0274662115,-0.001907635,0.06268585,-0.231597751,2.58003473,-0.0564880371,-0.129486084,0.5592511,0.006114228,-0.010589784,-0.5500161,2.13215256,2.740903,3.51584148
2730,54.5999806547619,16977,0,1,2.34921663E-05,0,-4,0.00348202558,0,-121.913673,0.000714035064,0,-25,1,0,0,-4.61483178E-05,-5.96046448E-06,-1.56172752,0,0,0,0.00204650965,-0.01246576,-1.39143634,-4.08682251,-0.198699951,0.0510768071,-0.8240292,-0.053674072,-0.0009635561,0.0036487598,0.00418792665,-1.44588614,2.969703,-0.2164917,-0.101959229,0.532118738,-0.0596375838,0.014375845,0.00146122451,0.0157142282,-1.31387568,4.913058,-0.251525879,0.09427237,1.27978921,-0.0621521771,0.019561246,0.008498192,0.0574334264,-1.01131737,10.690835,-0.182373047,-0.162414551,1.08624279,-0.0535495356,-0.02306054,-0.00209625345,0.0984099656,-0.710929155,11.6927614,-0.186737061,0.10808032,1.57824361,-0.0461552255,-0.00265611173,0.0191626884,0.05337739,-0.7843181,2.999241,-0.0356140137,-0.320343018,0.5254091,-0.051658392,0.019844003,-0.00149338949,0.08939104,-0.410425156,3.510813,-0.0532226563,-0.146026611,0.7816287,0.004425156,-0.002853217,-0.5500161,2.1321528,2.739665,3.5148766
2731,54.619980647675732,16985,0,1,2.34921663E-05,0,-4,0.004144894,0,-108.068291,0.0009588599,0,-25,1,0,0,-5.940568E-05,1.49011612E-08,-1.83863509,0,0,0,0.00235615927,-0.006398469,-1.80508578,-4.437256,-0.263153076,0.0526515059,-0.2916296,-0.0597443655,-0.002345651,0.004932036,0.00478540361,-1.73850274,3.71642542,-0.288208,-0.122680664,0.4465289,-0.06473969,0.0123457722,0.00147046847,0.0239853859,-1.57661307,6.55205631,-0.327148438,0.0875007659,1.35965979,-0.0659465939,0.0222319029,0.01056367,0.0599585623,-1.35440588,11.7901392,-0.257324219,-0.198852539,0.9423776,-0.0609720126,-0.0272755567,-0.00241914764,0.130030245,-0.9467289,13.5984793,-0.247283936,0.0975644737,1.65144014,-0.050974872,-0.00492217438,0.021353988,0.05483213,-1.15818667,3.6163795,-0.107727051,-0.322967529,0.54975456,-0.0630153,0.0361937,-0.0005704198,0.117426567,-0.626443267,4.74438953,-0.05819702,-0.15927124,1.03717256,0.00228641159,0.00179352285,-0.5500161,2.1321528,2.73911762,3.51445
2732,54.63998064058957,16992,0,1,2.34921663E-05,0,-4,0.004999311,0,-93.93898,0.00133046764,0,-25,1,0,0,-7.649402E-05,1.49011612E-08,-2.121221,0,0,0,0.00186865008,0.00177061558,-2.1070013,-4.31347656,-0.3204956,0.054181762,0.04583579,-0.0553203151,-0.00101014075,0.004877007,0.004939541,-2.04063439,4.38381338,-0.3496704,-0.150909424,0.348869383,-0.0545045771,0.01207126,0.0007752361,0.03309366,-1.850307,8.257098,-0.390930176,0.07460567,1.40669549,-0.05572937,0.02414487,0.01174038,0.05725667,-1.71546364,12.6887331,-0.3272705,-0.240142822,0.7756287,-0.05240341,-0.03040821,-0.00350986468,0.161378145,-1.206974,15.54036,-0.315307617,0.08336271,1.68812263,-0.0552647561,-0.006569707,0.02268344,0.0502322465,-1.55884981,4.18945,-0.171966553,-0.332702637,0.5171819,-0.0601279624,0.0432233922,0.000939675549,0.144181058,-0.8751669,6.27105,-0.124969482,-0.189880371,1.28990793,-0.0240622982,0.00514707249,-0.550016046,2.13215256,2.74142981,3.51625228
2733,54.6599806335034,17000,0,1,2.34921663E-05,0,-4,0.00536852563,0,-79.6905746,0.00168417825,0,-25,1,0,0,-8.38783E-05,0,-2.4061892,0,0,0,0.00158866844,0.00506822765,-2.39564943,-4.13098145,-0.37008667,0.0537305735,0.09148242,-0.0478177555,-0.00178564375,0.00495536765,0.004018873,-2.34955263,4.93814,-0.398895264,-0.181488037,0.230584487,-0.04337472,0.0109445518,0.0007727007,0.0415852666,-2.13541174,9.987833,-0.44354248,0.05819859,1.40947831,-0.04678282,0.0226488933,0.01237007,0.0506325364,-2.086455,13.3832388,-0.386322021,-0.2819519,0.602049947,-0.04302924,-0.03070416,-0.0061401194,0.191096783,-1.49105167,17.4872417,-0.385437,0.06892413,1.695091,-0.0595686138,-0.00135183963,0.0231257975,0.04225129,-1.96797943,4.681759,-0.23348999,-0.340698242,0.455393881,-0.05886522,0.0492910072,-0.00511351274,0.169409066,-1.150327,8.090493,-0.263793945,-0.142944336,1.547022,-0.0769047439,0.016091818,-0.5500161,2.1321528,2.73916769,3.514489
2734,54.679980626417233,17007,0,1,2.34921663E-05,0,-4,0.005320388,0,-65.42281,0.00203307834,0,-25,1,0,0,-8.291555E-05,0,-2.69154429,0,0,0,0.001296387,0.004413858,-2.67923546,-4.034027,-0.410339355,0.0524162725,0.0308045931,-0.03852646,-0.00275787665,0.00509981066,0.00230118632,-2.66010141,5.36431,-0.43637085,-0.2133789,0.107061535,-0.032762453,0.009158215,-0.000486257428,0.0486529768,-2.42915845,11.6969719,-0.486236572,0.0469321,1.3712182,-0.0375798829,0.0275123753,0.0109379105,0.04089564,-2.4585278,13.8804579,-0.446411133,-0.319549561,0.432014585,-0.04626942,-0.0264624357,-0.008202194,0.216223791,-1.79700744,19.40249,-0.439025879,0.05872169,1.66845787,-0.04312534,0.002988303,0.0194088835,0.03163536,-2.37620234,5.06536245,-0.357147217,-0.303710938,0.369575024,-0.09373668,0.06051987,-0.00792965852,0.191729277,-1.451071,10.1798925,-0.3399048,-0.107574463,1.76783943,-0.04227875,0.0226358,-0.550016,2.1321528,2.74413824,3.51836443
